TransactionAmount,CustomerAge,TransactionDuration,LoginAttempts,AccountBalance,CustomerAge_real,AccountBalance_real,Target
0.4573312140083904,0.06451612903225812,0.4827586206896552,0.0,0.020014465534787865,0.4827586206896552,398.21553646833917,1.0
0.13289209682882977,0.435483870967742,0.13793103448275862,0.0,0.9891024512090688,0.13793103448275862,14837.626523015126,0.0
0.06488261198113453,0.5,0.1206896551724138,0.0,0.3806929475140387,0.1206896551724138,5772.324917959177,1.0
0.04058159835318029,0.12903225806451613,0.46551724137931033,0.0,0.05373220208190774,0.46551724137931033,900.6098110204252,1.0
0.3382338379758709,0.9193548387096775,0.4379310344827586,0.0,0.3209446424418253,0.4379310344827586,4882.075172383197,1.0
0.4143367120931808,0.7741935483870968,0.27586206896551724,0.25,0.5252246123814761,0.27586206896551724,7925.846724483994,0.0
0.17477655887641036,0.5967741935483871,0.7103448275862069,0.0,0.061716478206919,0.7103448275862069,1019.5755252830932,2.0
0.17104515725564792,0.7258064516129032,0.3758620689655172,0.0,0.28382629527705666,0.3758620689655172,4329.011799628144,1.0
0.017593871329181544,0.32258064516129037,0.031034482758620682,0.0,0.9486776000656059,0.031034482758620682,14235.296240977528,0.0
0.12567944341662976,0.6290322580645161,0.36551724137931035,0.0,0.8910399724670863,0.36551724137931035,13376.495589759586,0.0
0.028694270005472026,0.016129032258064557,0.36896551724137927,0.0,0.009446962170475522,0.36896551724137927,240.75973634008528,1.0
0.1584542825129635,0.14516129032258068,0.07931034482758621,0.0,0.05158119319151912,0.07931034482758621,868.5597785536348,1.0
0.22670349428042838,0.903225806451613,0.27586206896551724,0.0,0.3073274117851088,0.27586206896551724,4679.178435598121,1.0
0.08558772181254397,0.12903225806451613,0.22413793103448276,0.0,0.09464573555765579,0.22413793103448276,1510.2214598090713,1.0
0.2657737707481043,0.016129032258064557,0.3275862068965517,0.0,0.04573918748327928,0.3275862068965517,781.5138935008613,1.0
0.3265706021835995,0.12903225806451613,0.4413793103448276,0.0,0.011041397510476086,0.4413793103448276,264.5168229060937,1.0
0.01133491414128254,0.3709677419354839,0.5689655172413793,0.0,0.08293752529115922,0.5689655172413793,1335.7691268382723,2.0
0.2215285196862704,0.8225806451612903,0.38275862068965516,0.0,0.2558551134186656,0.38275862068965516,3912.2411899381177,1.0
0.22112202621361754,0.532258064516129,0.8758620689655173,0.0,0.34164743082153753,0.8758620689655173,5190.54671924091,2.0
0.044385960340829145,0.7903225806451613,0.46551724137931033,0.0,0.9950869612562968,0.46551724137931033,14926.795722718822,0.0
0.08819866065612214,0.16129032258064518,0.4551724137931034,0.0,0.05496029372026398,0.4551724137931034,918.9083764319333,1.0
0.05439195351382338,0.7096774193548387,0.27586206896551724,0.0,0.29418609184539085,0.27586206896551724,4483.372768496323,1.0
0.16504156135185136,0.11290322580645162,0.2517241379310345,0.0,0.08219408284341866,0.2517241379310345,1324.6918343669379,1.0
0.03141464939937984,0.6290322580645161,0.14482758620689656,0.0,0.23080863146092492,0.14482758620689656,3539.0486087677814,1.0
0.15233082314928212,0.8064516129032258,0.17586206896551726,0.0,0.3049807955237505,0.17586206896551726,4644.213853303882,1.0
0.20129765223962268,0.4838709677419355,0.06206896551724138,0.0,0.3716782036924756,0.06206896551724138,5638.005235017887,1.0
0.058269275868358644,0.08064516129032262,0.1413793103448276,0.0,0.055727935018021424,0.1413793103448276,930.3462317685193,1.0
0.2961461291919639,0.4516129032258065,0.489655172413793,0.0,0.3628926767557946,0.489655172413793,5507.10088366134,2.0
0.13744169684967558,0.9838709677419355,0.7482758620689656,0.25,0.2738348589812016,0.7482758620689656,4180.139398819903,2.0
0.1820778070198296,0.4838709677419355,0.7448275862068966,0.0,0.4403095032917158,0.7448275862068966,6660.611599046566,2.0
0.31328139250071657,0.6129032258064516,0.32413793103448274,0.0,0.5617521042916662,0.32413793103448274,8470.106353945826,0.0
0.002871511582458243,0.5161290322580645,0.393103448275862,0.0,0.9334619009272195,0.393103448275862,14008.58232381557,0.0
0.10478672121322667,0.3870967741935484,0.6068965517241379,0.0,0.16695996569140822,0.6068965517241379,2587.7034888019825,2.0
0.1553847356489564,0.6129032258064516,0.7413793103448276,0.0,0.1958426375671014,0.7413793103448276,3018.055299749811,2.0
0.2714125648174688,0.11290322580645162,0.4068965517241379,0.0,0.12436662871032231,0.4068965517241379,1953.0627677838024,1.0
0.06098444380748886,0.6774193548387097,0.020689655172413793,0.0,0.2396035690615014,0.020689655172413793,3670.093179016371,1.0
0.09842353492977564,0.22580645161290325,0.32068965517241377,0.0,0.05886773580771057,0.32068965517241377,977.1292635348875,1.0
0.06946348073064595,0.4193548387096775,0.7241379310344828,0.0,0.25173727577412797,0.7241379310344828,3850.8854090345067,2.0
0.07449774604580868,0.27419354838709675,0.43103448275862066,0.0,0.4217032763898542,0.43103448275862066,6383.378818208828,0.0
0.012773275659900461,0.7096774193548387,0.15517241379310343,0.0,0.38750156284239695,0.15517241379310343,5873.773286351715,1.0
0.12177085233342885,0.12903225806451613,0.9310344827586207,0.0,0.4326465341197063,0.9310344827586207,6546.433358383624,2.0
0.12083279047346066,0.30645161290322587,0.1413793103448276,0.0,0.035822364308309484,0.35517241379310344,6698.921403479526,1.0
0.11001381035516064,0.06451612903225812,0.35517241379310344,0.0,0.979703886738627,0.20344827586206898,633.7532281938113,0.0
0.04756494775516586,0.4193548387096775,0.20344827586206898,0.0,0.08477260475077203,0.23103448275862065,14697.587912405541,1.0
0.0625530916955468,0.016129032258064557,0.23103448275862065,0.0,0.7008988528400713,0.19655172413793104,1363.1118107865032,0.0
0.0906741016754827,0.5161290322580645,0.19655172413793104,0.0,0.030333930686427268,0.3172413793103448,10543.392907317062,1.0
0.09560413789509341,0.32258064516129037,0.3172413793103448,0.0,0.42688855219624733,0.24137931034482757,551.9755672277663,0.0
0.17986293873934908,0.6451612903225806,0.24137931034482757,0.0,0.475615625466332,0.5517241379310345,6460.639427724085,2.0
0.13531542330041432,0.5,0.5517241379310345,0.0,0.6566411727300472,0.20344827586206898,7186.672819448347,0.0
0.08049091904005003,0.25806451612903225,0.506896551724138,0.0,0.7028125785622389,0.3620689655172414,1524.6940525948562,0.0
0.012663835109570837,0.7419354838709677,0.20344827586206898,0.0,0.046408016810134484,0.3103448275862069,9883.953473677702,1.0
0.2959116137269719,0.4838709677419355,0.3620689655172414,0.0,0.266373546892666,0.08275862068965517,10571.90742057736,1.0
0.004872710217057092,0.6451612903225806,0.5827586206896552,0.0,0.1901397752464586,0.15517241379310343,12902.645875373235,1.0
0.20465382911639785,0.09677419354838712,0.3103448275862069,0.0,0.03473879357977622,0.43103448275862066,791.4794504710038,1.0
0.37348932954634284,0.6774193548387097,0.08275862068965517,0.0,0.0856740119139005,0.8620689655172414,4068.9658487007237,2.0
0.11652291737238449,0.5645161290322581,0.15517241379310343,0.75,0.0700603761307921,0.21379310344827585,2933.082651172233,1.0
0.12007191807593089,0.04838709677419356,0.43103448275862066,0.0,0.5113458997065218,0.40344827586206894,617.6080243386656,0.0
0.23027334080308517,0.016129032258064557,0.8620689655172414,0.0,0.1190926237872007,0.603448275862069,1376.5427775171174,2.0
0.3355707845845167,0.1774193548387097,0.21379310344827585,0.0,0.0067077867866212615,0.23448275862068962,1143.8996043488023,1.0
0.2649607838027985,0.532258064516129,0.40344827586206894,0.0,0.13541609250413736,0.4241379310344827,7719.053905627175,1.0
0.4473356437449514,0.14516129032258068,0.603448275862069,0.0,0.5069934676548761,0.5689655172413793,1874.4800944292904,2.0
0.01308075149177893,0.6290322580645161,0.23448275862068962,0.0,0.5915731537957913,0.04827586206896552,199.94602312065678,0.0
0.0767959976027308,0.8548387096774193,0.4241379310344827,0.0,0.6239391156933577,0.5413793103448277,2117.6997783116467,0.0
0.059806655027750996,0.30645161290322587,0.5689655172413793,0.0,0.07260058319228542,0.5310344827586208,7654.202668057654,2.0
0.19965604398467832,0.19354838709677424,0.04827586206896552,0.0,0.6263206858491849,0.4689655172413793,8914.43999155729,0.0
0.05121817755426428,0.03225806451612906,0.5413793103448277,0.0,0.5279160622555749,0.7758620689655172,9396.69282383103,2.0
0.043244651744534485,0.5967741935483871,0.5310344827586208,0.0,0.6262682550074815,0.1413793103448276,1181.7486895650527,0.0
0.10209239909320686,0.14516129032258068,0.4689655172413793,0.0,0.4062334893262906,0.24137931034482757,9432.178219152855,0.0
0.06758214555593192,0.22580645161290325,0.7758620689655172,0.0,0.021469757487191415,0.02413793103448276,7965.949327608066,1.0
0.15980404930036218,0.4516129032258065,0.1413793103448276,0.0,0.023296098473187005,0.08620689655172413,9431.396999611474,1.0
0.05978580920864059,0.6612903225806451,0.24137931034482757,0.0,0.5296993830637627,0.4724137931034483,6152.87899096173,0.0
0.3941579591943091,0.14516129032258068,0.02413793103448276,0.0,0.05940884898169896,0.5862068965517242,419.8993865591521,2.0
0.2623967480522188,0.06451612903225812,0.08620689655172413,0.0,0.5880327276002674,0.5655172413793104,447.11186725048634,0.0
0.07440393985981186,0.7258064516129032,0.4724137931034483,0.0,0.23039120129813387,0.9379310344827586,7992.520807650065,2.0
0.12782656278500143,0.11290322580645162,0.5862068965517242,0.0,0.8095873155005735,0.33448275862068966,985.1918498273145,0.0
0.13242827735362328,0.532258064516129,0.5655172413793104,0.0,0.903793438616256,0.1275862068965517,8861.687641243983,0.0
0.1112645595017849,0.967741935483871,0.9379310344827586,0.0,0.3755607747396271,0.38620689655172413,3532.8288993421947,0.0
0.17072725851421425,0.3548387096774194,0.32413793103448274,0.0,0.5542470998350445,0.17931034482758618,479.50243131223647,0.0
0.0011673658701826615,0.467741935483871,0.33448275862068966,0.0,0.428843281525388,0.5413793103448277,12162.851000958544,2.0
0.1562498371420382,0.8064516129032258,0.1275862068965517,0.0,0.10419487065042476,0.38275862068965516,13566.522235382216,1.0
0.02955937149855382,0.4032258064516129,0.38620689655172413,0.25,0.7443626762314863,0.5344827586206897,5695.855543620444,0.0
0.21230945618469393,0.12903225806451613,0.17931034482758618,0.0,0.0029744419812405137,0.2793103448275862,8358.281787542162,1.0
0.06022878286473669,0.33870967741935487,0.5413793103448277,0.0,0.27367017236303115,0.17586206896551726,6489.7648947282805,1.0
0.027782265419391824,0.8225806451612903,0.38275862068965516,0.0,0.3668216289321451,0.10689655172413794,1652.503572691329,1.0
0.032873856737108166,0.4516129032258065,0.5344827586206897,0.0,0.7427890787901115,0.8172413793103449,11191.003875849146,2.0
0.16552101519139067,0.14516129032258068,0.2793103448275862,0.0,0.08834395169909538,0.5103448275862069,144.31918552048364,1.0
0.17270239987492508,0.3709677419354839,0.17586206896551726,0.0,0.0673796813011453,0.24137931034482757,4177.685568209165,1.0
0.002491075383693358,0.6129032258064516,0.10689655172413794,0.0,0.013607147802542761,0.3379310344827586,5565.642271088962,1.0
0.1116710529744378,0.8387096774193548,0.8172413793103449,0.0,0.4173326952006959,0.3275862068965517,11167.557273972661,0.0
0.31193162571331784,0.6290322580645161,0.5103448275862069,0.0,0.3382703468636274,0.10344827586206896,1416.324880316521,1.0
0.43829376970581335,0.12903225806451613,0.24137931034482757,0.0,0.6213545440735,0.906896551724138,1103.9572513870648,2.0
0.019746202152330822,0.12903225806451613,0.3379310344827586,0.0,0.06834292996987244,0.8413793103448276,302.7465022578872,2.0
0.06486176616202412,0.24193548387096775,0.3275862068965517,0.0,0.9612267203701887,0.393103448275862,6318.257158490369,0.0
0.15748495192432968,0.967741935483871,0.10344827586206896,0.0,0.11073931519943216,0.2,5140.228168268048,1.0
0.10828360736899705,0.467741935483871,0.906896551724138,0.0,0.06044402201019848,0.027586206896551724,9358.18270669515,1.0
0.002871511582458243,0.08064516129032262,0.8413793103448276,0.0,0.01093855239790438,0.3793103448275862,1118.3096565510994,1.0
0.1985929072100477,0.6129032258064516,0.22413793103448276,0.0,0.35905110931561623,0.8137931034482759,11852.44643651768,2.0
0.008286213096385856,0.5161290322580645,0.393103448275862,0.0,0.016178947807113656,0.9793103448275863,14422.278133515812,2.0
0.2531828960054199,0.0,0.2,0.0,0.06488921632024221,0.02413793103448276,1750.015796471539,1.0
0.17517262943950804,0.04838709677419356,0.027586206896551724,0.0,0.40174863578983033,0.5379310344827587,1000.6159279519574,2.0
0.12210959689397294,0.08064516129032262,0.3793103448275862,0.0,0.02155579784280696,0.4551724137931034,262.98443072877524,1.0
0.0029913750423430697,0.19354838709677424,0.8137931034482759,0.0,0.6730244663817477,0.45172413793103444,5449.861528802682,0.0
0.11823748599421527,0.0,0.9793103448275863,0.0,0.4269429996087853,0.35517241379310344,341.0663223259935,0.0
0.12167704614743205,0.7741935483870968,0.02413793103448276,0.0,0.1806141668134282,0.9758620689655172,1066.8493231716088,2.0
0.11001381035516064,0.8225806451612903,0.5379310344827587,0.0,0.033267369060694746,0.5172413793103449,6086.054673268472,1.0
0.02375902233108372,0.03225806451612906,0.2827586206896551,0.0,0.8606327730403301,0.8793103448275862,1660.3357993754012,2.0
0.11001381035516064,0.3709677419354839,0.4551724137931034,1.0,0.5988079377605579,0.5551724137931034,421.1813878578237,0.0
0.21640044818511087,0.7741935483870968,0.45172413793103444,0.0,0.07064383729231002,0.21379310344827585,10128.064549088042,1.0
0.13836412434531098,0.5806451612903226,0.2827586206896551,0.0,0.8111400750433229,0.4103448275862069,4451.713345800223,0.0
0.036031998332334475,1.0,0.35517241379310344,0.0,0.034322707797541666,0.38620689655172413,6461.4506941709005,1.0
0.17336946608645804,0.27419354838709675,0.9758620689655172,0.0,0.5760186707571687,0.30689655172413793,2791.1510855200804,0.0
0.13947937566771765,0.03225806451612906,0.5172413793103449,0.0,0.672029624769943,0.5758620689655173,595.6837990043517,0.0
0.25836829350913304,0.6935483870967742,0.8793103448275862,0.0,0.3499751961787327,0.9482758620689655,12923.42831830092,2.0
0.1959506996378039,0.30645161290322587,0.810344827586207,0.0,0.06359121689294833,0.14827586206896554,9075.1608887431,1.0
0.04312999973942726,0.29032258064516125,0.5551724137931034,0.0,0.45844923014047434,0.396551724137931,9022.238272632312,0.0
0.04846652943169086,0.03225806451612906,0.21379310344827585,0.0,0.09237306022690457,0.4379310344827586,1152.5931756554194,1.0
0.41853714464392733,0.8064516129032258,0.4103448275862069,0.0,0.0007736910102616569,0.5344827586206897,12185.987118145511,1.0
0.018500664460484144,0.08064516129032262,0.38620689655172413,0.0,0.374303106729028,0.8896551724137931,611.4083461833709,2.0
0.0147327826562785,0.7096774193548387,0.30689655172413793,0.0,0.08124763893164767,0.5241379310344828,8682.678194281814,2.0
0.07257993068765145,0.5645161290322581,0.5758620689655173,0.0,0.26590839122011944,0.0896551724137931,10113.24140907215,1.0
0.16015321677046146,0.24193548387096775,0.9482758620689655,0.0,0.09980210718208427,0.34137931034482755,5314.630423063117,1.0
0.03147197540193345,0.6129032258064516,0.14827586206896554,0.0,0.4520009088012562,0.02413793103448276,1047.50913170493,0.0
0.038877452640904704,0.8387096774193548,0.396551724137931,0.0,0.36400784042740547,0.296551724137931,6930.893529093068,1.0
0.11001381035516064,0.532258064516129,0.4379310344827586,0.0,0.3523655048081771,0.11379310344827585,1476.358597380878,1.0
0.12072334992313102,0.25806451612903225,0.5344827586206897,0.0,0.053896216509799866,0.0896551724137931,111.52799605289869,1.0
0.06563827292388669,0.9193548387096775,0.8896551724137931,0.0,0.11460239272851447,0.031034482758620682,5677.116290262517,1.0
0.26371003465617426,0.5645161290322581,0.5241379310344828,0.25,0.04614519041134012,0.013793103448275862,1310.5898200815502,1.0
0.15847512833207392,0.20967741935483875,0.0896551724137931,0.0,0.04497759589802605,0.5310344827586208,4062.03502917978,2.0
0.14674935508247128,0.06451612903225812,0.34137931034482755,0.0,0.0726987229729094,0.12413793103448274,1587.0513970130555,1.0
0.40525314641582194,0.20967741935483875,0.02413793103448276,0.0,0.04203205809875013,0.15172413793103445,6834.8135411387175,1.0
0.06197462021523308,0.6129032258064516,0.296551724137931,0.0,0.9654702575967585,0.3896551724137931,5523.716822368341,0.0
0.09220626938009745,0.935483870967742,0.11379310344827585,0.0,0.8029346483167684,0.2482758620689655,5350.2460216418385,0.0
0.13582093441384163,0.06451612903225812,0.0896551724137931,0.0,0.5232591280078835,0.3103448275862069,903.053625996018,0.0
0.08818302629178934,0.09677419354838712,0.031034482758620682,0.0,0.1244291424061992,0.6586206896551724,1807.5756516548656,2.0
0.03802798551215572,0.12903225806451613,0.013793103448275862,0.0,0.4858100632262176,0.996551724137931,787.5633371289678,2.0
0.4129087734841181,0.016129032258064557,0.5310344827586208,0.0,0.08485730072583109,0.14482758620689656,770.1661788805882,1.0
0.12340724913359563,0.8548387096774193,0.12413793103448274,0.0,0.07667943380068484,0.810344827586207,1183.21097229635,2.0
0.01767204315084556,0.5806451612903226,0.15172413793103445,0.0,0.522428300823971,0.7758620689655172,726.2776656713769,2.0
0.38564244208770876,0.3709677419354839,0.3896551724137931,0.0,0.6546319959883685,0.45172413793103444,14485.506838191703,0.0
0.23622482215910573,0.6451612903225806,0.2482758620689655,0.0,0.6874476531820817,0.3137931034482758,12063.72625991985,0.0
0.15645308387836465,0.8870967741935485,0.3103448275862069,0.0,0.012905381152053474,0.04827586206896552,7896.561007317465,1.0
0.05767517002371212,0.016129032258064557,0.6586206896551724,0.0,0.49643806371557214,0.4206896551724138,1953.9942218523681,0.0
0.1049743335852203,0.6612903225806451,0.996551724137931,0.0,0.7585075762566262,0.41724137931034483,7338.569942070642,0.0
0.20791098835239857,0.6612903225806451,0.34137931034482755,0.0,0.481526194582953,0.5344827586206897,3214.001185743651,2.0
0.32837376553664954,0.7096774193548387,0.14482758620689656,0.0,0.44188310073309073,0.07586206896551724,1364.3737808148833,0.0
0.005565833702478046,0.6774193548387097,0.810344827586207,0.0,0.4928324350630582,0.7793103448275862,1242.523563630204,2.0
0.11237981082419156,0.32258064516129037,0.7758620689655172,0.0,0.06424458584340387,0.013793103448275862,7884.181682277167,1.0
0.11783620397633998,0.5,0.45172413793103444,0.0,0.48131109369391417,0.48620689655172417,9854.01674022669,0.0
0.2317169137764807,0.4032258064516129,0.3137931034482758,0.0,0.3254684830144239,0.33448275862068966,10342.970032413017,1.0
0.14608228887093833,0.11290322580645162,0.04827586206896552,0.0,0.5395153776969955,0.3103448275862069,292.2901791655968,0.0
0.2544649138807098,0.5483870967741935,0.4206896551724138,0.0,0.11069427845078963,0.18275862068965515,7496.9271493620245,1.0
0.0015842822523907548,0.5161290322580645,0.41724137931034483,0.0,0.6425446704049409,0.3379310344827586,11401.76288622373,0.0
0.10377569898637203,0.8225806451612903,0.5344827586206897,0.0,0.4214807814077547,0.4586206896551724,7274.740299286,0.0
0.010475024102978346,0.7096774193548387,0.22413793103448276,0.0,0.6279077270961246,0.703448275862069,2765.3908719248975,2.0
0.05908747426844203,0.435483870967742,0.07586206896551724,0.0,0.39376570404537553,0.35172413793103446,6684.058200923052,0.0
0.25684654871407353,0.5645161290322581,0.7793103448275862,0.0,0.9027495271141394,0.5103448275862069,7443.203282439567,0.0
0.16006983349401988,0.016129032258064557,0.013793103448275862,0.0,0.7662545692134165,0.46551724137931033,1057.2443290667175,0.0
0.005690908617140475,0.4032258064516129,0.5206896551724138,0.0,0.08658617412148092,0.21379310344827585,5964.795378557399,1.0
0.16341037600646222,0.6612903225806451,0.48620689655172417,0.0,0.4440025166804018,0.5551724137931034,7271.535296039321,2.0
0.02644292154154832,0.7419354838709677,0.33448275862068966,0.0,0.47551009159264734,0.4793103448275862,4949.480396914916,0.0
0.07333559163040361,0.6774193548387097,0.3103448275862069,0.0,0.02147110186774791,0.6620689655172414,8138.779127685233,2.0
0.1499752455898064,0.8064516129032258,0.18275862068965515,0.0,0.4854746402773726,0.30689655172413793,1749.3447489167656,0.0
0.4170675143966438,0.20967741935483875,0.3379310344827586,0.0,0.5575549481942954,0.3310344827586207,9673.915589033619,0.0
0.25290147744742947,0.4516129032258065,0.4586206896551724,0.0,0.3387623901473038,0.5206896551724138,6380.063642975545,2.0
0.2714594679104672,0.5806451612903226,0.703448275862069,0.0,0.5272875643454145,0.5862068965517242,9455.825133732256,2.0
0.16756390546421035,0.7258064516129032,0.35172413793103446,0.0,0.38800772212191653,0.11034482758620691,5967.108990276095,1.0
0.15877739270917476,0.7580645161290323,0.5103448275862069,0.0,0.19985561352823267,0.09310344827586207,13550.967954000676,1.0
0.2250410402063736,0.3548387096774194,0.46551724137931033,0.0,0.40697827615458765,0.41724137931034483,11517.193081279906,0.0
0.36164369283685543,0.6935483870967742,0.21379310344827585,0.0,0.552341440396216,0.017241379310344827,1390.1339944100657,0.0
0.06076556270682961,0.5967741935483871,0.5551724137931034,0.0,0.008660499544927182,0.18620689655172412,6715.637498537987,1.0
0.11001381035516064,0.6290322580645161,0.4793103448275862,0.0,0.1621531330116679,0.3758620689655172,7185.100364730445,1.0
0.03888787555045991,0.11290322580645162,0.6620689655172414,0.0,0.6714374251348079,0.9724137931034483,419.9194178294439,2.0
0.11001381035516064,0.9193548387096775,0.30689655172413793,0.0,0.025471978403870745,0.5724137931034483,7333.572140132852,2.0
0.07006279803007008,0.5161290322580645,0.3310344827586207,0.0,0.06853853734084217,0.2586206896551724,8407.568728095002,1.0
0.4638090522969487,0.24193548387096775,0.5206896551724138,0.0,0.01811956114041114,0.17931034482758618,5147.559613194827,1.0
0.18813872892617972,0.7258064516129032,0.5862068965517242,0.0,0.9005534814751082,0.5137931034482759,7956.5847087466755,0.0
0.06842640122990332,0.4193548387096775,0.11034482758620691,0.0,0.9883516146682676,0.393103448275862,5881.315059616556,0.0
0.25288584308309664,0.935483870967742,0.09310344827586207,0.0,0.1987095291038225,0.08620689655172413,3077.8486415706666,1.0
0.2853844750762175,0.7419354838709677,0.41724137931034483,0.0,0.9976332180302944,0.45172413793103444,6163.976314703356,0.0
0.23818432915548376,0.16129032258064518,0.017241379310344827,0.0,0.9438942940456042,0.13448275862068965,8329.88746190362,0.0
0.2636891888370639,0.6451612903225806,0.18620689655172412,0.0,0.4460016105679067,0.5206896551724138,229.04144321941502,2.0
0.25344868019907757,0.6290322580645161,0.3758620689655172,0.0,0.21589541794774933,0.0,2516.0816818738517,1.0
0.08516559397555827,0.3709677419354839,0.9724137931034483,0.0,0.048966373009140446,0.013793103448275862,10104.417634508638,1.0
0.3029887693149543,0.06451612903225812,0.5724137931034483,0.0,0.09676985683691454,0.5517241379310345,479.5324782176741,2.0
0.02696927847408604,0.4838709677419355,0.2586206896551724,0.0,0.45164330357322907,0.46206896551724136,1121.2242063785484,0.0
0.32831122807931834,0.04838709677419356,0.17931034482758618,0.0,0.8989798840337333,0.2586206896551724,369.981460992126,0.0
0.2728092346978659,0.4032258064516129,0.5137931034482759,0.0,0.041218707862071935,0.41379310344827586,13518.246873979111,1.0
0.36758475128332074,0.3548387096774194,0.393103448275862,0.5,0.08104329308706076,0.9379310344827586,14826.439058557187,2.0
0.11321364358860775,0.4516129032258065,0.08620689655172413,0.0,0.48089030257973187,0.6172413793103448,3060.7719836469555,2.0
0.04753889048127785,0.532258064516129,0.45172413793103444,0.0,0.07075407649794244,0.503448275862069,14964.734948651387,1.0
0.0026005159340229825,0.33870967741935487,0.13448275862068965,0.0,0.4400480212734779,0.15517241379310343,14164.024981279503,0.0
0.028021992339161476,0.6129032258064516,0.5206896551724138,0.0,0.5786563454090078,0.24482758620689654,6745.42399746181,0.0
0.3838080100059932,0.4838709677419355,0.0,0.0,0.050861277403517174,0.2206896551724138,3316.841727421465,1.0
0.19212028037626705,0.5806451612903226,0.013793103448275862,0.0,0.02743880715801984,0.603448275862069,829.5989578361927,2.0
0.01709357167053183,0.5645161290322581,0.5517241379310345,0.0,0.18221801281732425,0.5103448275862069,1541.8708668700267,2.0
